2026-04-19 14:59:30.283 [main] INFO  org.ycc.TliasWebManagementApplication-Starting TliasWebManagementApplication using Java 17.0.15 with PID 23438 (/Users/yuanchengle/code/web-project/tlias-web-management/target/classes started by yuanchengle in /Users/yuanchengle/code/web-project)
2026-04-19 15:00:26.955 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]-Initializing Spring embedded WebApplicationContext
2026-04-19 15:00:26.955 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext-Root WebApplicationContext: initialization completed in 363 ms
2026-04-19 15:00:27.227 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver-Exposing 1 endpoint beneath base path '/actuator'
2026-04-19 15:00:27.245 [main] INFO  org.apache.coyote.http11.Http11NioProtocol-Starting ProtocolHandler ["http-nio-8080"]
2026-04-19 15:00:27.250 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer-Tomcat started on port 8080 (http) with context path '/'
2026-04-19 15:00:27.256 [main] INFO  org.ycc.TliasWebManagementApplication-Started TliasWebManagementApplication in 0.803 seconds (process running for 1.064)
2026-04-19 15:00:27.824 [RMI TCP Connection(1)-127.0.0.1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]-Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-04-19 15:00:27.824 [RMI TCP Connection(1)-127.0.0.1] INFO  org.springframework.web.servlet.DispatcherServlet-Initializing Servlet 'dispatcherServlet'
2026-04-19 15:00:27.825 [RMI TCP Connection(1)-127.0.0.1] INFO  org.springframework.web.servlet.DispatcherServlet-Completed initialization in 1 ms
2026-04-19 15:00:27.824 [RMI TCP Connection(4)-127.0.0.1] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Starting...
2026-04-19 15:00:27.917 [RMI TCP Connection(4)-127.0.0.1] INFO  com.zaxxer.hikari.pool.HikariPool-HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@627ce388
2026-04-19 15:00:27.918 [RMI TCP Connection(4)-127.0.0.1] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Start completed.
2026-04-19 15:00:34.306 [http-nio-8080-exec-2] INFO  org.ycc.filter.TokenFilter-登录请求，放行
2026-04-19 15:00:34.330 [http-nio-8080-exec-2] INFO  org.ycc.controller.LoginConcroller-登录:Emp(id=null, username=songjiang, password=123456, name=null, gender=null, phone=null, job=null, salary=null, image=null, entryDate=null, deptId=null, createTime=null, updateTime=null, deptName=null, exprList=null)
2026-04-19 15:00:34.356 [http-nio-8080-exec-2] INFO  org.ycc.service.impl.EmpServiceImpl-员工登录成功：Emp(id=2, username=songjiang, password=null, name=宋江, gender=null, phone=null, job=null, salary=null, image=null, entryDate=null, deptId=null, createTime=null, updateTime=null, deptName=null, exprList=null)
2026-04-19 15:00:38.437 [SpringApplicationShutdownHook] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown-Commencing graceful shutdown. Waiting for active requests to complete
2026-04-19 15:00:38.440 [tomcat-shutdown] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown-Graceful shutdown complete
2026-04-19 15:00:38.443 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Shutdown initiated...
2026-04-19 15:00:38.444 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Shutdown completed.
2026-04-19 15:00:42.932 [main] INFO  org.ycc.TliasWebManagementApplication-Starting TliasWebManagementApplication using Java 17.0.15 with PID 23677 (/Users/yuanchengle/code/web-project/tlias-web-management/target/classes started by yuanchengle in /Users/yuanchengle/code/web-project)
2026-04-19 15:00:42.933 [main] INFO  org.ycc.TliasWebManagementApplication-No active profile set, falling back to 1 default profile: "default"
2026-04-19 15:00:43.343 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer-Tomcat initialized with port 8080 (http)
2026-04-19 15:00:43.347 [main] INFO  org.apache.coyote.http11.Http11NioProtocol-Initializing ProtocolHandler ["http-nio-8080"]
2026-04-19 15:00:43.347 [main] INFO  org.apache.catalina.core.StandardService-Starting service [Tomcat]
2026-04-19 15:00:43.347 [main] INFO  org.apache.catalina.core.StandardEngine-Starting Servlet engine: [Apache Tomcat/10.1.53]
2026-04-19 15:00:43.362 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]-Initializing Spring embedded WebApplicationContext
2026-04-19 15:00:43.362 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext-Root WebApplicationContext: initialization completed in 415 ms
2026-04-19 15:00:43.690 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver-Exposing 1 endpoint beneath base path '/actuator'
2026-04-19 15:00:43.710 [main] INFO  org.apache.coyote.http11.Http11NioProtocol-Starting ProtocolHandler ["http-nio-8080"]
2026-04-19 15:00:43.715 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer-Tomcat started on port 8080 (http) with context path '/'
2026-04-19 15:00:43.721 [main] INFO  org.ycc.TliasWebManagementApplication-Started TliasWebManagementApplication in 0.904 seconds (process running for 1.48)
2026-04-19 15:00:44.081 [RMI TCP Connection(4)-127.0.0.1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]-Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-04-19 15:00:44.081 [RMI TCP Connection(4)-127.0.0.1] INFO  org.springframework.web.servlet.DispatcherServlet-Initializing Servlet 'dispatcherServlet'
2026-04-19 15:00:44.081 [RMI TCP Connection(4)-127.0.0.1] INFO  org.springframework.web.servlet.DispatcherServlet-Completed initialization in 0 ms
2026-04-19 15:00:44.081 [RMI TCP Connection(3)-127.0.0.1] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Starting...
2026-04-19 15:00:44.208 [RMI TCP Connection(3)-127.0.0.1] INFO  com.zaxxer.hikari.pool.HikariPool-HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@137e4b9c
2026-04-19 15:00:44.209 [RMI TCP Connection(3)-127.0.0.1] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Start completed.
2026-04-19 15:00:53.693 [http-nio-8080-exec-1] INFO  org.ycc.filter.TokenFilter-登录请求，放行
2026-04-19 15:00:56.028 [http-nio-8080-exec-1] INFO  org.ycc.controller.LoginConcroller-登录:Emp(id=null, username=songjiang, password=123456, name=null, gender=null, phone=null, job=null, salary=null, image=null, entryDate=null, deptId=null, createTime=null, updateTime=null, deptName=null, exprList=null)
2026-04-19 15:00:56.379 [http-nio-8080-exec-1] INFO  org.ycc.service.impl.EmpServiceImpl-员工登录成功：Emp(id=2, username=songjiang, password=null, name=宋江, gender=null, phone=null, job=null, salary=null, image=null, entryDate=null, deptId=null, createTime=null, updateTime=null, deptName=null, exprList=null)
2026-04-19 15:01:43.225 [http-nio-8080-exec-3] INFO  org.ycc.filter.TokenFilter-令牌为空
2026-04-19 15:01:59.767 [http-nio-8080-exec-4] INFO  org.ycc.filter.TokenFilter-登录请求，放行
2026-04-19 15:01:59.772 [http-nio-8080-exec-4] INFO  org.ycc.controller.LoginConcroller-登录:Emp(id=null, username=songjiang, password=123456, name=null, gender=null, phone=null, job=null, salary=null, image=null, entryDate=null, deptId=null, createTime=null, updateTime=null, deptName=null, exprList=null)
2026-04-19 15:01:59.779 [http-nio-8080-exec-4] INFO  org.ycc.service.impl.EmpServiceImpl-员工登录成功：Emp(id=2, username=songjiang, password=null, name=宋江, gender=null, phone=null, job=null, salary=null, image=null, entryDate=null, deptId=null, createTime=null, updateTime=null, deptName=null, exprList=null)
2026-04-19 15:02:42.420 [http-nio-8080-exec-5] INFO  org.ycc.filter.TokenFilter-令牌解析成功,放行
2026-04-19 15:02:43.903 [http-nio-8080-exec-5] INFO  org.ycc.controller.ReportController-统计员工性别信息
2026-04-19 15:02:57.983 [http-nio-8080-exec-6] INFO  org.ycc.filter.TokenFilter-令牌为空
2026-04-19 15:04:59.907 [http-nio-8080-exec-9] INFO  org.ycc.filter.TokenFilter-令牌为空
2026-04-19 15:04:59.910 [http-nio-8080-exec-7] INFO  org.ycc.filter.TokenFilter-令牌为空
2026-04-19 15:05:12.070 [http-nio-8080-exec-1] INFO  org.ycc.filter.TokenFilter-登录请求，放行
2026-04-19 15:05:12.074 [http-nio-8080-exec-1] INFO  org.ycc.controller.LoginConcroller-登录:Emp(id=null, username=songjiang, password=123456, name=null, gender=null, phone=null, job=null, salary=null, image=null, entryDate=null, deptId=null, createTime=null, updateTime=null, deptName=null, exprList=null)
2026-04-19 15:05:12.083 [http-nio-8080-exec-1] INFO  org.ycc.service.impl.EmpServiceImpl-员工登录成功：Emp(id=2, username=songjiang, password=null, name=宋江, gender=null, phone=null, job=null, salary=null, image=null, entryDate=null, deptId=null, createTime=null, updateTime=null, deptName=null, exprList=null)
2026-04-19 15:05:17.451 [http-nio-8080-exec-4] INFO  org.ycc.filter.TokenFilter-令牌解析成功,放行
2026-04-19 15:05:17.451 [http-nio-8080-exec-5] INFO  org.ycc.filter.TokenFilter-令牌解析成功,放行
2026-04-19 15:05:17.453 [http-nio-8080-exec-5] INFO  org.ycc.controller.DeptController-查询全部的部门数据
2026-04-19 15:05:17.468 [http-nio-8080-exec-4] INFO  org.ycc.controller.Empcontroller-分页查询：EmpQueryParam(page=1, pageSize=10, name=, gender=null, begin=null, end=null)
2026-04-19 15:05:19.756 [http-nio-8080-exec-9] INFO  org.ycc.filter.TokenFilter-令牌解析成功,放行
2026-04-19 15:05:19.756 [http-nio-8080-exec-9] INFO  org.ycc.controller.DeptController-查询全部的部门数据
2026-04-19 15:05:28.775 [http-nio-8080-exec-2] INFO  org.ycc.filter.TokenFilter-令牌为空
2026-04-19 15:09:43.448 [SpringApplicationShutdownHook] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown-Commencing graceful shutdown. Waiting for active requests to complete
2026-04-19 15:09:43.453 [tomcat-shutdown] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown-Graceful shutdown complete
2026-04-19 15:09:43.457 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Shutdown initiated...
2026-04-19 15:09:43.460 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Shutdown completed.
2026-04-19 15:09:45.702 [main] INFO  org.ycc.TliasWebManagementApplication-Starting TliasWebManagementApplication using Java 17.0.15 with PID 23942 (/Users/yuanchengle/code/web-project/tlias-web-management/target/classes started by yuanchengle in /Users/yuanchengle/code/web-project)
2026-04-19 15:09:45.702 [main] INFO  org.ycc.TliasWebManagementApplication-No active profile set, falling back to 1 default profile: "default"
2026-04-19 15:09:46.132 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer-Tomcat initialized with port 8080 (http)
2026-04-19 15:09:46.135 [main] INFO  org.apache.coyote.http11.Http11NioProtocol-Initializing ProtocolHandler ["http-nio-8080"]
2026-04-19 15:09:46.136 [main] INFO  org.apache.catalina.core.StandardService-Starting service [Tomcat]
2026-04-19 15:09:46.136 [main] INFO  org.apache.catalina.core.StandardEngine-Starting Servlet engine: [Apache Tomcat/10.1.53]
2026-04-19 15:09:46.155 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]-Initializing Spring embedded WebApplicationContext
2026-04-19 15:09:46.155 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext-Root WebApplicationContext: initialization completed in 436 ms
2026-04-19 15:09:46.195 [main] INFO  org.ycc.filter.DemoFilter-init 初始化过滤器....
2026-04-19 15:09:46.480 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver-Exposing 1 endpoint beneath base path '/actuator'
2026-04-19 15:09:46.498 [main] INFO  org.apache.coyote.http11.Http11NioProtocol-Starting ProtocolHandler ["http-nio-8080"]
2026-04-19 15:09:46.503 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer-Tomcat started on port 8080 (http) with context path '/'
2026-04-19 15:09:46.509 [main] INFO  org.ycc.TliasWebManagementApplication-Started TliasWebManagementApplication in 0.93 seconds (process running for 1.893)
2026-04-19 15:09:46.887 [RMI TCP Connection(4)-127.0.0.1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]-Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-04-19 15:09:46.887 [RMI TCP Connection(4)-127.0.0.1] INFO  org.springframework.web.servlet.DispatcherServlet-Initializing Servlet 'dispatcherServlet'
2026-04-19 15:09:46.887 [RMI TCP Connection(4)-127.0.0.1] INFO  org.springframework.web.servlet.DispatcherServlet-Completed initialization in 0 ms
2026-04-19 15:09:46.887 [RMI TCP Connection(1)-127.0.0.1] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Starting...
2026-04-19 15:09:47.016 [RMI TCP Connection(1)-127.0.0.1] INFO  com.zaxxer.hikari.pool.HikariPool-HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@33c821b6
2026-04-19 15:09:47.017 [RMI TCP Connection(1)-127.0.0.1] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Start completed.
2026-04-19 15:10:01.585 [http-nio-8080-exec-1] INFO  org.ycc.filter.DemoFilter-doFilter 拦截到请求，执行.... 放行前
2026-04-19 15:10:01.615 [http-nio-8080-exec-1] INFO  org.ycc.controller.LoginConcroller-登录:Emp(id=null, username=songjiang, password=123456, name=null, gender=null, phone=null, job=null, salary=null, image=null, entryDate=null, deptId=null, createTime=null, updateTime=null, deptName=null, exprList=null)
2026-04-19 15:10:01.643 [http-nio-8080-exec-1] INFO  org.ycc.service.impl.EmpServiceImpl-员工登录成功：Emp(id=2, username=songjiang, password=null, name=宋江, gender=null, phone=null, job=null, salary=null, image=null, entryDate=null, deptId=null, createTime=null, updateTime=null, deptName=null, exprList=null)
2026-04-19 15:10:01.659 [http-nio-8080-exec-1] INFO  org.ycc.filter.DemoFilter-doFilter 拦截到请求，执行.... 放行后
2026-04-19 15:17:11.364 [SpringApplicationShutdownHook] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown-Commencing graceful shutdown. Waiting for active requests to complete
2026-04-19 15:17:11.369 [tomcat-shutdown] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown-Graceful shutdown complete
2026-04-19 15:17:11.372 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Shutdown initiated...
2026-04-19 15:17:11.375 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Shutdown completed.
2026-04-19 15:17:11.377 [SpringApplicationShutdownHook] INFO  org.ycc.filter.DemoFilter-destroy 销毁方法....
2026-04-19 15:27:54.220 [main] INFO  org.ycc.TliasWebManagementApplication-Starting TliasWebManagementApplication using Java 17.0.15 with PID 24428 (/Users/yuanchengle/code/web-project/tlias-web-management/target/classes started by yuanchengle in /Users/yuanchengle/code/web-project)
2026-04-19 15:27:54.221 [main] INFO  org.ycc.TliasWebManagementApplication-No active profile set, falling back to 1 default profile: "default"
2026-04-19 15:27:54.626 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer-Tomcat initialized with port 8080 (http)
2026-04-19 15:27:54.630 [main] INFO  org.apache.coyote.http11.Http11NioProtocol-Initializing ProtocolHandler ["http-nio-8080"]
2026-04-19 15:27:54.630 [main] INFO  org.apache.catalina.core.StandardService-Starting service [Tomcat]
2026-04-19 15:27:54.630 [main] INFO  org.apache.catalina.core.StandardEngine-Starting Servlet engine: [Apache Tomcat/10.1.53]
2026-04-19 15:27:54.645 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]-Initializing Spring embedded WebApplicationContext
2026-04-19 15:27:54.645 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext-Root WebApplicationContext: initialization completed in 410 ms
2026-04-19 15:27:54.964 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver-Exposing 1 endpoint beneath base path '/actuator'
2026-04-19 15:27:54.981 [main] INFO  org.apache.coyote.http11.Http11NioProtocol-Starting ProtocolHandler ["http-nio-8080"]
2026-04-19 15:27:54.986 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer-Tomcat started on port 8080 (http) with context path '/'
2026-04-19 15:27:54.992 [main] INFO  org.ycc.TliasWebManagementApplication-Started TliasWebManagementApplication in 0.887 seconds (process running for 1.4)
2026-04-19 15:27:55.345 [RMI TCP Connection(1)-127.0.0.1] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Starting...
2026-04-19 15:27:55.346 [RMI TCP Connection(3)-127.0.0.1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]-Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-04-19 15:27:55.346 [RMI TCP Connection(3)-127.0.0.1] INFO  org.springframework.web.servlet.DispatcherServlet-Initializing Servlet 'dispatcherServlet'
2026-04-19 15:27:55.346 [RMI TCP Connection(3)-127.0.0.1] INFO  org.springframework.web.servlet.DispatcherServlet-Completed initialization in 0 ms
2026-04-19 15:27:55.451 [RMI TCP Connection(1)-127.0.0.1] INFO  com.zaxxer.hikari.pool.HikariPool-HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@e82092f
2026-04-19 15:27:55.452 [RMI TCP Connection(1)-127.0.0.1] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Start completed.
2026-04-19 15:28:22.345 [http-nio-8080-exec-2] INFO  org.ycc.interceptor.DemoInterceptor-preHandle...
2026-04-19 15:28:39.541 [http-nio-8080-exec-2] INFO  org.ycc.controller.LoginConcroller-登录:Emp(id=null, username=songjiang, password=123456, name=null, gender=null, phone=null, job=null, salary=null, image=null, entryDate=null, deptId=null, createTime=null, updateTime=null, deptName=null, exprList=null)
2026-04-19 15:28:39.545 [SpringApplicationShutdownHook] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown-Commencing graceful shutdown. Waiting for active requests to complete
2026-04-19 15:28:39.578 [http-nio-8080-exec-2] INFO  org.ycc.service.impl.EmpServiceImpl-员工登录成功：Emp(id=2, username=songjiang, password=null, name=宋江, gender=null, phone=null, job=null, salary=null, image=null, entryDate=null, deptId=null, createTime=null, updateTime=null, deptName=null, exprList=null)
2026-04-19 15:28:39.592 [http-nio-8080-exec-2] INFO  org.ycc.interceptor.DemoInterceptor-postHandle...
2026-04-19 15:28:39.593 [http-nio-8080-exec-2] INFO  org.ycc.interceptor.DemoInterceptor-afterCompletion...
2026-04-19 15:28:39.604 [tomcat-shutdown] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown-Graceful shutdown complete
2026-04-19 15:28:39.607 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Shutdown initiated...
2026-04-19 15:28:39.609 [SpringApplicationShutdownHook] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Shutdown completed.
2026-04-19 15:28:40.820 [main] INFO  org.ycc.TliasWebManagementApplication-Starting TliasWebManagementApplication using Java 17.0.15 with PID 24462 (/Users/yuanchengle/code/web-project/tlias-web-management/target/classes started by yuanchengle in /Users/yuanchengle/code/web-project)
2026-04-19 15:28:40.821 [main] INFO  org.ycc.TliasWebManagementApplication-No active profile set, falling back to 1 default profile: "default"
2026-04-19 15:28:41.223 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer-Tomcat initialized with port 8080 (http)
2026-04-19 15:28:41.227 [main] INFO  org.apache.coyote.http11.Http11NioProtocol-Initializing ProtocolHandler ["http-nio-8080"]
2026-04-19 15:28:41.227 [main] INFO  org.apache.catalina.core.StandardService-Starting service [Tomcat]
2026-04-19 15:28:41.227 [main] INFO  org.apache.catalina.core.StandardEngine-Starting Servlet engine: [Apache Tomcat/10.1.53]
2026-04-19 15:28:41.242 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]-Initializing Spring embedded WebApplicationContext
2026-04-19 15:28:41.242 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext-Root WebApplicationContext: initialization completed in 407 ms
2026-04-19 15:28:41.568 [main] INFO  o.s.b.actuate.endpoint.web.EndpointLinksResolver-Exposing 1 endpoint beneath base path '/actuator'
2026-04-19 15:28:41.587 [main] INFO  org.apache.coyote.http11.Http11NioProtocol-Starting ProtocolHandler ["http-nio-8080"]
2026-04-19 15:28:41.592 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer-Tomcat started on port 8080 (http) with context path '/'
2026-04-19 15:28:41.598 [main] INFO  org.ycc.TliasWebManagementApplication-Started TliasWebManagementApplication in 0.889 seconds (process running for 1.376)
2026-04-19 15:28:41.947 [RMI TCP Connection(1)-127.0.0.1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/]-Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-04-19 15:28:41.947 [RMI TCP Connection(1)-127.0.0.1] INFO  org.springframework.web.servlet.DispatcherServlet-Initializing Servlet 'dispatcherServlet'
2026-04-19 15:28:41.948 [RMI TCP Connection(1)-127.0.0.1] INFO  org.springframework.web.servlet.DispatcherServlet-Completed initialization in 1 ms
2026-04-19 15:28:41.948 [RMI TCP Connection(3)-127.0.0.1] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Starting...
2026-04-19 15:28:42.049 [RMI TCP Connection(3)-127.0.0.1] INFO  com.zaxxer.hikari.pool.HikariPool-HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@2238ef2c
2026-04-19 15:28:42.050 [RMI TCP Connection(3)-127.0.0.1] INFO  com.zaxxer.hikari.HikariDataSource-HikariPool-1 - Start completed.
2026-04-19 15:29:15.167 [http-nio-8080-exec-2] INFO  org.ycc.interceptor.DemoInterceptor-preHandle...
2026-04-19 15:29:15.195 [http-nio-8080-exec-2] INFO  org.ycc.controller.LoginConcroller-登录:Emp(id=null, username=songjiang, password=123456, name=null, gender=null, phone=null, job=null, salary=null, image=null, entryDate=null, deptId=null, createTime=null, updateTime=null, deptName=null, exprList=null)
2026-04-19 15:29:15.224 [http-nio-8080-exec-2] INFO  org.ycc.service.impl.EmpServiceImpl-员工登录成功：Emp(id=2, username=songjiang, password=null, name=宋江, gender=null, phone=null, job=null, salary=null, image=null, entryDate=null, deptId=null, createTime=null, updateTime=null, deptName=null, exprList=null)
2026-04-19 15:29:15.239 [http-nio-8080-exec-2] INFO  org.ycc.interceptor.DemoInterceptor-postHandle...
2026-04-19 15:29:15.239 [http-nio-8080-exec-2] INFO  org.ycc.interceptor.DemoInterceptor-afterCompletion...
2026-04-19 15:34:59.490 [SpringApplicationShutdownHook] INFO  o.s.boot.web.embedded.tomcat.GracefulShutdown-Commencing graceful shutdown. Waiting for active requests to complete
